UGA = 1,,Open Hand Atlanta = 2,HealthMPowers = 3,DPH = 4,,,,,,,,,,,
Agency,Date Added,"Project = Farmers Market, Elementary Youth etc.","Site Location (School district, school name, food bank, etc.)",Address building number,Street Name,City,Zip Code,County,Target Audience,,,,,,
2,3/18/2019,Cooking Matters for Kids and Teens,East Broad Elementary Pryme Tyme at YMCA of Coastal Georgia,400,East Broad St.,Savannah,31401,Chatham,Kids and Teens,,,,,,
2,3/20/2019,Cooking Matters for Adults,Pittman Park Recreation Center (Prime Time Seniors),950,Garibaldi St. SW,Atlanta,30315,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Peachtree Hills Recreation Center (Prime Time Seniors),308,Peachtree Hills Ave. NE,Atlanta,30305,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Perkerson Park Recreation Center (Prime Time Seniors),77,Deckner Ave. SW,Atlanta,30310,Fulton,Adults,,,,,,
2,4/8/2019,"Cooking Matters for Adults, Kids, and Teens",College Park First United Methodist Church,3726,Main St.,Atlanta,30337,Fulton,"Adults, Kids and Teens",,,,,,
2,4/8/2019,Cooking Matters for Adults,Anthony Flanagan Recreation Center (Prime Time Seniors),3240,West Manor Circle SW,Atlanta,30311,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Bessie Branham Recreation Center (Prime Time Seniors),2051,Delano Dr. NE,Atlanta,30317,Dekalb,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,C.A. Scott Recreation Center (Prime Time Seniors),1565,MLK Jr Dr SW,Atlanta,30314,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,C.T. Martin Natatorium & Recreation Center (Prime Time Seniors),3404,MLK Jr Dr SW,Atlanta,30311,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Coan Park Recreation Center (Prime Time Seniors),1530,Woodbine Ave. SE,Atlanta,30315,Dekalb,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Grant Park Recreation Center (Prime Time Seniors),537,Park Ave. SE,Atlanta,30315,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Grove Park Recreation Center (Prime Time Seniors),750,Francis Place NW,Atlanta,30318,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Peachtree Hills Recreation Center (Prime Time Seniors),308,Peachtree Hills Ave. NE,Atlanta,30305,Fulton,Adults,,,,,,
2,4/8/2019,Cooking Matters for Adults,Perkerson Park Recreation Center (Prime Time Seniors),77,Deckner Ave. SW,Atlanta,30310,Fulton,Adults,,,,,,
2,4/19/2019,Cooking Matters for Adults,Zaban Recreation Center (Prime Time Seniors),241,Daniel Ave. SE,Atlanta,30317,Dekalb,Adults,,,,,,
2,4/19/2019,Cooking Matters at the Store,Lucky's Market,5501,Abercorn St.,Savannah,31405,Chatham,Adults,,,,,,
2,4/19/2019,Cooking Matters at the Store,Red and White Food Store,4607,Habersham St.,Savannah,31405,Chatham,Adults,,,,,,
2,4/19/2019,Cooking Matters at the Store,12 Oaks Publix,5500,Abercorn St. #2,Savannah,31405,Chatham,Adults,,,,,,
2,4/19/2019,Cooking Matters for Adults,Lanier Senior Nutrition Center,104,Oak St.,Lakeland,31635,Lanier,Adults,,,,,,
2,4/19/2019,"Cooking Matters for Adults, Kids","Wesley Community Centers of Savannah, Inc. (LAMP)",1601,Drayton St.,Savannah,31401,Chatham,"Adults, Kids",,,,,,
2,4/19/2019,"Cooking Matters for Adults, Kids, and Teens","Lowndes Associated Ministries to People, Inc.",714,Charlton Street,Valdosta,31601,Lowndes,"Adults, Kids and Teens",,,,,,
2,5/24/2019,"Cooking Matters for Adults, Kids, and Teens",New Life Ministries,565,Inner Perimeter Road,Valdosta,31601,Lowndes,,,,,,,
2,5/24/2019,Cooking Matters for Adults,Ray City Senior Center,1101,Patten Ave.,Ray City,31645,Lanier,,,,,,,
2,5/24/2019,"Cooking Matters for Adults, Kids, and Teens",Turner County Recreation Center,2529,US Hwy 41 N,Ashburn,31714,Turner,,,,,,,
2,5/24/2019,"Cooking Matters for Adults, Kids, and Teens",Turner County Youth Resource Program,424,S Jefferson St.,Ashburn,31714,Turner,,,,,,,
2,5/24/2019,Cooking Matters for Adults,Tifton Housing Authority,1425,"North Tift Avenue, Building 15",Tifton,31794,Tift,,,,,,,
2,5/24/2019,Cooking Matters for Adults,Lanier Senior Nutrition Center,104,Oak St.,Lakeland,31635,Lanier,,,,,,,
2,6/24/2019,"Cooking Matters for Adults, Cooking Matters for Teens",The Front Porch,2203,Abercorn Street,Savannah,31405,Chatham,"Adults, Kids and Teens",,,,,,
2,6/24/2019,Cooking Matters for Adults,Diversified Enterprises,192,S. Virginia Ave Suite 100,Tifton,31794,Tift,Adults,,,,,,
2,6/25/2019,"Cooking Matters for Adults, Cooking Matters for Teens",The Front Porch,2203,Abercorn Street,Savannah,31405,Chatham,"Adults, Kids and Teens",,,,,,
2,6/25/2019,Cooking Matters for Adults,Diversified Enterprises,192,S. Virginia Ave Suite 100,Tifton,31794,Tift,Adults,,,,,,
2,6/25/2019,"Cooking Matters for Adults, Families, Kids, and Teens",Carrie Steele Pitts Home,667,Fairburn Rd. NW,Atlanta,30331,Fulton,"Adults, Kids and Teens",,,,,,
2,7/23/2019,Cooking Matters for Adults,Baptist Gardens,1901,Myrtle Dr SW,Atlanta,30311,Fulton,Adults,,,,,,
2,7/25/2019,Title I school and looking to add CM during daytime curriculum with 21st Century School Program,Butler Elementary School,1909,1909 Cynthia St,Savannah,31415,Chatham,Kids,,,,,,
2,8/23/2019,Cooking Matters for Kids and Teens,Boys and Girls Club of the CSRA,2463,Golden Camp Rd,Augusta,30906,Richmond,Kids and Teens,,,,,,
2,8/23/2019,WIC Clinic,"Forsyth County Department of Public Health, Clinic 5",428,Canton Highway,Cumming,30040,Forsyth,Adults,,,,,,
2,8/23/2019,WIC Clinic,Habersham County Health Department WIC Clinic,185,Scoggins Drive,Demorest,30535,Habersham,Adults,,,,,,
2,8/23/2019,WIC Clinic,Rabun County Health Department WIC Clinic,184,Main Street,Clayton,30525,Rabun,Adults,,,,,,
2,8/23/2019,WIC Clinic,Banks County Health Department WIC Clinic,667,Thompson Street,Homer,30547,Banks,Adults,,,,,,
2,8/23/2019,WIC Clinic,Franklin County Health Department WIC Clinic,6955,Hwy 145 South,Carnesville,30521,Franklin,Adults,,,,,,
2,8/23/2019,WIC Clinic,Dawson County Health Department WIC Clinic,54,Hwy 53 East,Dawsonville,30534,Dawson,Adults,,,,,,
2,8/23/2019,WIC Clinic,Lumpkin County Health Department WIC Clinic,60,Mechanicsville Road,Dahlonega,30533,Lumpkin,Adults,,,,,,
2,8/23/2019,WIC Clinic,Union County Health Department WIC Clinic,67,Chase Drive,Blairsville,30512,Union,Adults,,,,,,
2,8/23/2019,WIC Clinic,Stephens County Health Department WIC Clinic,64,"Boulevard, Suite 102",Toccoa,30577,Stephens,Adults,,,,,,
2,8/23/2019,WIC Clinic,White County Health Department WIC Clinic,1331,Helen Highway,Cleveland,30528,White,Adults,,,,,,
2,8/23/2019,"Cooking Matters for Adults, Families, Kids, and Teens; WIC Clinic","Gwinnett, Newton and Rockdale County Health Departments",1329,Portman Dr.,Conyers,30094,Rockdale,Adults,,,,,,
2,8/23/2019,Grocery store,Wayfield Food,1757,Columbia Dr.,Decatur,30032,DeKalb,Adults,,,,,,
2,8/23/2019,Grocery store,Wayfield Food,2636,Max Cleland Blvd.,Lithonia,30058,DeKalb,Adults,,,,,,
2,8/23/2019,Grocery store,Wayfield Food,2020,Headland Dr.,East Point,30344,Fulton,Adults,,,,,,
2,8/23/2019,Grocery store,Wayfield Food,5432,River Station Blvd.,Atlanta,30349,Fulton,Adults,,,,,,
2,8/23/2019,Grocery store,Wayfield Food,3435,Roosevelt Hwy,Atlanta,30349,Fulton,Adults,,,,,,
2,8/23/2019,"Cooking Matters for Adults, Kids, and Teens",Thomas Grady Service Center,106,Plantation Oak Drive,Thomasville,31793,Thomas,"Adults, Kids, Teens",,,,,,
2,9/11/2019,Cooking Matters for Kids and Teens,Boys and Girls Club of the CSRA (new address),747,15th Ave,Augusta,30906,Richmond,Kids and Teens,,,,,,
2,9/11/2019,"ViewPoint Health, Health Department, WIC Clinc, Senior Center",OneStop Buford,2755,Sawnee Ave,Buford,30518,Gwinnett,Adults,,,,,,
2,9/11/2019,"Cooking Matters for Adults, Kids, and Teens",The Bridge at Austin Drive Community Center,1989,Austin Drive,Decatur,30032,DeKalb,"Adults, Kids, Teens",,,,,,
2,9/17/2019,Cooking Matters for Adults,Baptist Towers,1881,Myrtle Dr SW,Atlanta,30311,Fulton,Adults,,,,,,
2,9/17/2019,Cooking Matters for Adults,City of Atlanta Section 8 Mod Rehab Program,2370,Metropolitian Pkwy SW,Atlanta,30315,Fulton,Adults,,,,,,
2,09/24/2019,"Cooking Matter for Kids, Teens",Safe Harbor Children's Center ,1526,Norwich St.,Brunswick,31521,Glynn,"Kids, Teens",,,,,,
2,10/25/2019,Cooking Matters for Adults,Emory Midtown ID,550,Peachtree Stree NE,Atlanta,30308,Fulton,Adults,,,,,,
2,10/25/2019,"Cooking Matter for Kids, Teens",Safe Harbor Children's Center (original site location number = 45),1526,Norwich St.,Brunswick,31521,Glynn,"Kids, Teens",,,,,,
2,11/5/2019,Cooking Matters for Adults,Ashley House Apartments,109,E Hill Ave,Valdosta,31601,Lowndes,Adults,,,,,,
2,11/21/2019,Cooking Matters for Adults,"Thomas Grady Service Center, Residential",213,Cecil Street,Thomasville,31792,Thomas,Adults,,,,,,
2,11/21/2019,Cooking Matters for Adults,Clayton County Board of Health - WIC,1895,Phoenix Blvd Suite 400,College Park,30349,Fulton,Adults,,,,,,
2,11/21/2019,"Cooking Matters for Adults, Kids, and Teens",Freedom Ministries LightHouse,7247,Old Highway 441 South,Lakemont,30552,Rabun,"Adults, Kids, Teens",,,,,,
2,11/21/2019,Cooking Matters for Adults,Berean Village,230,Westview Pl SW,Atlanta,30314,Fulton,Adults,,,,,,
2,11/26/2019,Cooking Matters for Adults,"Jeremy's Place, Inc.",4910,"Jonesboro Road, Bldg 200, Suite 201",Union City,30291,Fulton,Adults,,,,,,
2,12/23/2019,High School,D.M. Therrell IB World School,3099,Panther Trail SW,Atlanta,30311,Fulton,Teens,"Courtney K. Bursuc, MPH  cbursuc@openhandatlanta.org ,(404) 419-3332",,,,,
2,12/23/2019,Healthcare facility,Good Samaritan Health Center of Cobb,1605,Roberta Dr,Marietta,30008,Cobb,Adults,"Courtney K. Bursuc, MPH  cbursuc@openhandatlanta.org ,(404) 419-3332",,,,,
2,1/10/2020,Elementary school,Clay County Elementary School,200,Hobbs Lane,Forst Gaines,39851,Clay,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,,
2,1/13/2020,Junior & Senior High School,Charles R. Drew Charter School,300,Eva Davis Way,Atlanta,30317,DeKalb,"Kids, Teens","Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,1/15/2020,Healthcare facility,"Coastal Community Health Services, Inc",106,Shoppers Way,Brunswick,31525,Glynn,Adults,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,01/28/2020,Community Recreation Center,C.A. Scott Recreation Center (Prime Time Seniors),1565,MLK Jr Dr SW,Atlanta,30314,Fulton,Adults,"Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,01/28/2020,Community Recreation Center,C.T. Martin Natatorium & Recreation Center,3404,MLK Jr Dr SW,Atlanta,30311,Fulton,Adults,"Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,01/28/2020,Community Recreation Center,Grove Park Recreation Center,750,Francis Place NW,Atlanta,30318,Fulton,Adults,"Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,01/28/2020,Church,Iglesia de Dios La Ultima Llamada,605,Forrest Street,Valdosta,31601,Lowndes,Adults,"Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,2/13/2020,Senior residential home,Asbury Harris Epworth Towers,3033,Continental Colony Pkwy SW,Atlanta,30331,Fulton,Adults,"Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,2/13/2020,Federally Qualified Health Center,Mercy Care Clinic,5134,Peachtree Rd,Chamblee,30341,DeKalb,"Adults, Kids, Teens, Families","Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,2/13/2020,"Pre-K, childcare facility",Marrietta Head Start,461,Allgood Rd NE,Marietta,30060,Cobb,"Adults, Parents","Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,2/13/2020,Community center,United Way of the CSRA,1765,Broad Street,Augusta,30909,Richmond,"Adults, Kids, Teens, Families","Courtney Bursuc
cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,Community center,United Way of the CSRA,1765,Broad Street,Augusta,30909,Richmond,"Adults, Kids, Teens, Families","Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,Community Recreation Center,YMCA Teen Center,1765,Memorial Drive SE,Atlanta,30317,DeKalb,Adults,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,"Food bank, food pantry",Atlanta Community Food Bank,3400,Desert Dr.,East Point,30344,Fulton,Adults,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,Nonprofit organization,Open Hand Atlanta,181,Armour Dr NE,Atlanta,30324,Fulton,Adults,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,Senior center,Coffee County Senior Center,408,E. Ward St.,Douglas,31533,Coffee,Adults,"Courtney Bursuc
 cbursuc@openhandatlanta.org",,,,,
2,3/12/2020,,,,,,,,,,,,,,
2,3/12/2020,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
3,1/1/2018,Child Care,Hart County Head Start Center/EHS/Pre-K,??   500,?? ?? North Richardson Street  P O Box 956 ?? ??,Hartwell,30643,Hart,5 yrs >,,,,,,
3,1/1/2018,Elem,Oliver,1725,Cheryl Leigh Dr,Riverdale,30296,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Early Edu-Care & Development Center,1127,Cimarron Court,Clarkston,30021,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Middle School,King Middle School,545,Hill St SE,Atlanta,30312,APS,08-6,,,,,,
3,1/1/2018,Child Care,Pure Love Learning Center,6120,Hwy 85,Riverdale,30274,Clayton,5 yrs >,,,,,,
3,1/1/2018,High School,Bainbridge HS,1,Bearcat Blvd,Bainbridge,39819,Decatur,12-9,,,,,,
3,1/1/2018,Elem,Pointe South,8482,Thomas Rd,Riverdale,30274,Clayton,K-5,,,,,,
3,1/1/2018,after school,Mimms Club,1082,Univeter Road,Canton,30115,Cherokee,18-5,,,,,,
3,1/1/2018,High School,Wayne County HS,1,Jacket Dr.,Jesup,31545,Wayne,12-9,,,,,,
3,1/1/2018,Middle School,Appling Middle School,2997,2997 Blackshear Hwy,Baxley,31513,Bibb,08-6,,,,,,
3,1/1/2018,Child Care,Glynn County Head Start Program,1,One Community Action Drive Ste. D,Brunswick,31520,Glynn,5 yrs >,,,,,,
3,1/1/2018,Elem,Craig-Houghton,1001,4th St,Augusta,30901,Richmond,K-5,,,,,,
3,1/1/2018,Middle School,Ridgeview Middle School,5340,5340 S Trimble Rd,Atlanta,30342,Fulton,08-6,,,,,,
3,1/1/2018,Middle School,TJ Elder  Middle School,902,902 Linton Rd,Sandersville,31082,Washington,08-6,,,,,,
3,1/1/2018,Child Care,McIntosh Head Start,1,One Community Action Drive Ste. D,Brunswick,31520,Glynn,5 yrs >,,,,,,
3,1/1/2018,Elem,Eagle Ridge (3-5),220,Abc Dr,Milledgeville,31061,Baldwin,05-3,,,,,,
3,1/1/2018,after school,Paulding Club,335A,Academy Drive,Dallas,30132,Paulding,18-5,,,,,,
3,1/1/2018,Child Care,Dawson County Head Start Pre/K,407,Allen,Dawsonville,30534,Dawson,5 yrs >,,,,,,
3,1/1/2018,Child Care,Cobb/Allgood Head Start Pre-K (Ninth District),461,Allgood Rd NE,Marietta,30060,Cobb,5 yrs >,,,,,,
3,1/1/2018,Middle School,Ballard Hudson Middle School,1070,Anthony Rd,Macon,31204,Bibb,08-6,,,,,,
3,1/1/2018,Elem,Hartley ES,2230,Anthony Rd,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Middle School,Jonesboro Middle School,1308,Arnold St.,Jonesboro,30236,Clayton,08-6,,,,,,
3,1/1/2018,Child Care,Loving Arms,2900,Athena Lane #48E,Lithonia,30038,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Elem,Sugar Hill ES,3259,Athens Hwy,Gainesville,30507,Hall,k-5,,,,,,
3,1/1/2018,Child Care,EE Butler Head Start,1300,Athens Street,Gainsville,30507,Hall,5 yrs >,,,,,,
3,1/1/2018,Child Care,Upson County Head Start/EHS,76,Atwater Place,Thomaston,30286,Upson,5 yrs >,,,,,,
3,1/1/2018,Elem,Barton Chapel,2329,Barton Chapel Rd,Augusta,30906,Richmond,K-5,,,,,,
3,1/1/2018,Child Care,Newton County Head Start,25,Lovers Lane,Covington,30016,Newton,5 yrs >,,,,,,
3,1/1/2018,Middle School,Young Middle School,3116,Benjamin E Mays Dr SW,Atlanta,30311,APS,08-6,,,,,,
3,1/1/2018,Middle School,Price Middle School,1670,Benjamin Weldon Bickers Dr SE,Atlanta,30315,APS,08-6,,,,,,
3,1/1/2018,after school,Warren Club,790,Berne Street,Atlanta,30316,Fulton,18-5,,,,,,
3,1/1/2018,Middle School,Oak Hill Middle School,356,Blandy Rd NW,Milledgeville,31061,Baldwin,08-6,,,,,,
3,1/1/2018,Elem,Creekside (K-2),372,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,,,,,,
3,1/1/2018,Elem,Blandy Hills (K-2),375,Blandy Rd NW,Milledgeville,31061,Baldwin,K-2,,,,,,
3,1/1/2018,Elem,Southfield ES,4375,Bloomfield Drive Ext,Macon,31206,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Windsor Forest ES,414,Briar Cliff Circle,Savannah,31419,Chatham,K-5,,,,,,
3,1/1/2018,Elem,Brookdale ES,3600,Brookdale Ave,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Child Care Network # 50,2476,Candler Road,Decatur,30032,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Child Care,Henry County Head Start Center; Early Head Start and Pre-K Center/EHS,84,Carter Ave,Locust Grove,30248-3611,Henry,5 yrs >,,,,,,
3,1/1/2018,Child Care,Franklin County Head Start Pre/K,84,Hartwell Road,Lavonia,30553,Franklin,5 yrs >,,,,,,
3,1/1/2018,Child Care,Mrs. Green's Learning Academy,680,Chatham Trail,Jonesboro,30238,Clayton,5 yrs >,,,,,,
3,1/1/2018,Child Care,Buford Head Start Center/Pre-K,84,Maddox Road,Buford,30518,Gwinette,5 yrs >,,,,,,
3,1/1/2018,Child Care,Angels In Motion,260,Cherokee Road,Winterville,30683,Clarke,5 yrs >,,,,,,
3,1/1/2018,Child Care,Lethia P. Walker,2297,Cherokee Valley Circle,Lithonia,30058,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Elem,Church Street,7013,Church St,Riverdale,30274,Clayton,K-5,,,,,,
3,1/1/2018,Middle School,Sequoyah Middle School,95,95 Valley Hill Rd SW,Riverdale,30274,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Hodge ES,975,Clinch Street,Savannah,31405,Chatham,K-5,,,,,,
3,1/1/2018,Elem,Alexander II ES,1156,College St,Macon,31201,Bibb,K-5,,,,,,
3,1/1/2018,Middle School,Harper Archer Middle School,3399,Collier Dr NW,Atlanta,30331,APS,08-6,,,,,,
3,1/1/2018,Child Care,Choice Academy Child Care Center,5440,Covington Hwy,Decatur,30035,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Elem,Taylor ES,2976,Crestline Dr,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Rice Creek (3-5),100,Mulberry Ave,Port Wentworth,31407,Chatham,05-3,,,,,,
3,1/1/2018,Middle School,Rice Creek (6-8),100,Mulberry Ave,Port Wentworth,31407,Chatham,08-6,,,,,,
3,1/1/2018,Child Care,Felicia Botherson,3135,Dogwood Drive,Hapeville,30354,Fulton,5 yrs >,,,,,,
3,1/1/2018,Elem,Blakeney ES,100,Olympic Dr,Waynesboro,30830,Burke,05-3,,,,,,
3,1/1/2018,after school,Westside Atlanta Charter School,1903,Drew Dr.,Atlanta,30318,Fulton County,18-5,,,,,,
3,1/1/2018,Middle School,Martha Puckett Middle School,475,Durrence Rd,Jesup,31545,Wayne,08-6,,,,,,
3,1/1/2018,Elem,Wilkes Primary,910,E Robert Toombs Ave,Washington,30673,Wilkes,K-3,,,,,,
3,1/1/2018,Elem,Midway,101,Carl Vinson Rd,Milledgeville,31061,Baldwin,K-5,,,,,,
3,1/1/2018,Food Retail,Dollar General,605,E. McCarty St,Sandersville,31082,Washington,Adults 18+,,,,,,
3,1/1/2018,after school,Draper Club,1462,E. Walker Avenue,College Park,30337,Fulton,18-5,,,,,,
3,1/1/2018,Child Care,Liberty County Head Start,9099,E.B. Cooper,Liberty,31320,Liberty,5 yrs >,,,,,,
3,1/1/2018,after school,Jones Club,450,East Lake Drive,Decatur,30030,DeKalb,18-5,,,,,,
3,1/1/2018,Elem,Wilkes ES,109,East St,Washington,30673,Wilkes,05-4,,,,,,
3,1/1/2018,Elem,Garrett,1100,Eisenhower Dr,Augusta,30904,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Campbell ES,91,Elder St,Fairburn,30213,Fulton,k-5,,,,,,
3,1/1/2018,Elem,Hawthrone,10750,English Rd,Hampton,30228,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Deborah Quinntella Bolden,713,Erin Drive,Stockbridge,30281,Henry,5 yrs >,,,,,,
3,1/1/2018,Middle School,Rex Mill Middle School,6380,Evans Dr,Rex,30273,Clayton,08-6,,,,,,
3,1/1/2018,Child Care,Banks County Head Start/Pre-K,335,Evans Street,Homer,30547,Banks,5 yrs >,,,,,,
3,1/1/2018,Elem,Lamar Milledge,510,Eve St,Augusta,30904,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Veterans,4901,Faubus Avenue,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,Food Retail,Dollar General,102,Robins Drive Rd,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Middle School,Forest Park Middle School,930,Finley Dr.,Forest Park,30297,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Kemp ES,10990,Folsom Rd,Hampton,30228,Clayton,05-3,,,,,,
3,1/1/2018,after school,Matthews Club,785,Fontaine Rd. SW,Mableton,30126,Cobb County,18-5,,,,,,
3,1/1/2018,Child Care,Little Ones Learning Center,993,Forest Ave,Forest Park,30297,Clayton,5 yrs >,,,,,,
3,1/1/2018,Middle School,Howard Middle School,6600,Forsyth Rd,Macon,31210,Bibb,08-6,,,,,,
3,1/1/2018,Elem,Burdell-Hunt ES,972,Fort Hill St,Macon,31211,Bibb,K-5,,,,,,
3,1/1/2018,Child Care,Bright Beginnings??,782,Franklin Road,Marietta,30067,Cobb,5 yrs >,,,,,,
3,1/1/2018,Elem,Skyview ES,5700,Fulton Mill Rd,Lizella,31052,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Pleasant Grove,150,Reagan Rd,Stockbridge,30281,Henry,K-5,,,,,,
3,1/1/2018,Elem,Riverdale,6253,Garden Walk Blvd,Riverdale,30274,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,Norcross Head Start,5030,Georgia Belle Court,Norcross,30093,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Middle School,Hubert Middle School [COMMUNITY],768,Grant St,Chatham,31401,Chatham,08-6,,,,,,
3,1/1/2018,Elem,River?€?s Edge,205,North Bridge Rd,Fayetteville,30215,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Riley ES,3522,Greenbriar Rd,Macon,31204,Bibb,K-5,,,,,,
3,1/1/2018,after school,Douglas County Club,8828,Gurly Rd,Douglasville,30134,Douglas County,18-5,,,,,,
3,1/1/2018,Child Care,Pike County Head Start,10,Hall Street,Zebulon,30295,Pike,5 yrs >,,,,,,
3,1/1/2018,Child Care,Pleasant Family Childcare,3941,Harvest Hill Road,Decatur,30034,Dekalb,5 yrs >,,,,,,
3,1/1/2018,Child Care,Amodestri Childcare & Academy,11782,Hastings Bridge Rd.,Hampton,30228,Henry,5 yrs >,,,,,,
3,1/1/2018,Middle School,Paul D. West Middle School,2376,Headland Dr,East Point,30344,Fulton,08-6,,,,,,
3,1/1/2018,Middle School,Weaver Middle School,2570,Heath Rd,Macon,31206,Bibb,08-6,,,,,,
3,1/1/2018,Child Care,Davisboro Center,216,Steel Circle,Davisboro,31018,Washington,5 yrs >,,,,,,
3,1/1/2018,Middle School,Miller Magnet Middle School,751,Hendley St,Macon,31204,Bibb,08-6,,,,,,
3,1/1/2018,Child Care,Kandolo Baze,1210,Herrington Road,Lawrenceville,30044,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Elem,Jamestown ES,3637,Hiers Blvd,Hephzibah,30815,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Arnold,216,Stockbridge Rd,Jonesboro,30236,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Roberta T. Smith,6340,Highway 42 S,Rex,30273,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Hephzibah,2542,Highway 88,Hephzibah,30815,Richmond,K-5,,,,,,
3,1/1/2018,Elem,Pooler ES,308,Holly Ave,Pooler,31322,Chatham,K-5,,,,,,
3,1/1/2018,Elem,Bruce ES,3660,Houston Ave,Macon,31206,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Heard ES,6515,Houston Rd,Macon,31216,Bibb,K-5,,,,,,
3,1/1/2018,Elem,Stoneview,2629,Huber St,Lithonia,30058,Dekalb,K-5,,,,,,
3,1/1/2018,Child Care,Sunshine House Hurricane Shoals,208,Hurricane Shoals Rd. NW,Lawrenceville,30046,Gwinnett,5 yrs >,,,,,,
3,1/1/2018,Child Care,The Learning Station,5135,Hwy 42,Ellenwood,30294,Clayton,5 yrs >,,,,,,
3,1/1/2018,Food Retail,Dollar General,2622,Irwinton Rd,Milledgeville,31061,Baldwin,Adults 18+,,,,,,
3,1/1/2018,Child Care,Sandersville Center,815,Jordan Mill Rd.,Sandersville,31082,Washington,5 yrs >,,,,,,
3,1/1/2018,Elem,Peachcrest,1530,Joy Ln,Decatur,30032,Dekalb,K-5,,,,,,
3,1/1/2018,Middle School,Kendrick Middle School,7971,Kendrick Rd,Jonesboro,30238,Clayton,08-6,,,,,,
3,1/1/2018,Elem,Ridge Road Elementary,285,Ridge Rd.,Sandersville,31082,Washington,05-3,,,,,,
3,1/1/2018,Elem,Suder,1400,Lake Jodeco Rd,Jonesboro,30236,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Lake Ridge,7900,Lake Ridge Cir,Riverdale,30296,Clayton,K-5,,,,,,
3,1/1/2018,Elem,Ridge Road Primary,285,Ridge Rd.,Sandersville,31082,Washington,K-2,,,,,,
3,1/1/2018,Child Care,Fannin Head Start,8731,Lakewood Hwy,Mineral Bluff,30559,Fannin,5 yrs >,,,,,,
3,1/1/2018,Child Care,Gilmer County Head Start,305,Calvin Jackson Dr.,Ellijay,30540,Gilmer,5 yrs >,,,,,,
3,1/1/2018,Middle School,Long Middle School,3200,Latona Dr SW,Atlanta,30354,APS,08-6,,,,,,
3,1/1/2018,Elem,Lee Street,178,Lee St,Jonesboro,30236,Clayton,K-5,,,,,,
3,1/1/2018,Child Care,ABC Child Development Center with Head Start Classroom,305,South Baker Street,Alma,31510,Bacon,5 yrs >,,,,,,
