Type,Name,County,X,Y,addresses,Zip,FID_1,STATEFP10,COUNTYFP10,GEOID,NAME10,NAMELSAD10,totpop10,WFD,RDC_AAA,MNGWPD,MPO,MSA,F1HR_NA,F8HR_NA,Reg_Comm,Acres,Sq_Miles,Label,GlobalID,last_edite,cty_fips,data_added
UGA SNAP-Ed,Sheltering Arms,Fulton,-84.5593126,33.6182129,"5020 Stonewall Tell Rd, College Park, GA, 30349",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Kingston Baptist,Bartow,-84.943836,34.2348995,"40 Main St, Kingston, GA, 30145",,153,13,15,13015,Bartow,Bartow County,100157,N,N,Y,N,Y,N,Y,Northwest Georgia,300840,470.062988,154,{A0492A5A-1A5A-4647-B5D0-7C6E191136FE},2015-10-14T17:35:02.000Z,13015,
UGA SNAP-Ed,Bethel Midtown Village,Clarke,-83.3785046,33.9620686,"155 Hickman Dr, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Greater Works Missionary Baptist Church/Food Pantry,Clayton,-84.3804786,33.591207,"295 Morrow Rd, Forest Park, GA, 30297",,31,13,63,13063,Clayton,Clayton County,259424,Y,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,92354.10156,144.302994,32,{B1CDC3D4-04E4-4417-BF51-E5916A6F458E},,13063,
UGA SNAP-Ed,Georgia Mountains Health Services,Fannin,-84.3263862,34.8756919,"165 Blue Ridge Overlook, Blue Ridge, GA, 30513",,84,13,111,13111,Fannin,Fannin County,23682,N,N,N,N,N,N,N,Northwest Georgia,250807,391.885986,85,{DDA9CEBF-AC90-491D-A59C-CF6626051D43},,13111,
UGA SNAP-Ed,Cam Fulton/Truitt 4-H Center,Fulton,-84.4722799,33.6383647,"4300 Hershel Road, College Park, GA, 30337",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Our House,Fulton,-84.3717425,33.7591755,"173 Boulevard, Atlanta, GA, 30312",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,The Good Samaritan,Fulton,-84.4206312,33.7736171,"1015 Donald Lee Holowell PKWY, Atlanta, GA, 30318",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Genesis Alliance Mental Health,DeKalb,-84.242936,33.780763,"4540 Memorial Dr. # C, Decatur, GA, 30032",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Cartersville Boys and Girls Clubs,Bartow,-84.8172787,34.153952,"642 Henderson Dr, Cartersville, GA, 30120",,153,13,15,13015,Bartow,Bartow County,100157,N,N,Y,N,Y,N,Y,Northwest Georgia,300840,470.062988,154,{A0492A5A-1A5A-4647-B5D0-7C6E191136FE},2015-10-14T17:35:02.000Z,13015,
UGA SNAP-Ed,Chamblee Library,DeKalb,-84.3089233,33.8823001,"4115 Clairmont Road, Chamblee, GA, 30341",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Covington Library,DeKalb,-84.2508042,33.7672694,"3500 Covington Highway, Decatur, GA, 30032",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Doraville Library,DeKalb,-84.2783679,33.9014742,"3748 Central Ave., Doraville, GA, 30340",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Dunwoody Library,DeKalb,-84.3319777,33.9446855,"5339 Chamblee-Dunwoody Road, Dunwoody, GA, 30338",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Embry Hills Library,DeKalb,-84.2415226,33.8833991,"3733 Chamblee-Tucker Road, Chamblee, GA, 30341",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Gresham Library,DeKalb,-84.3097882,33.718128,"2418 2418 Gresham Road SE, Atlanta, GA, 30316",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Northlake-Barbara Loar Library,DeKalb,-84.2610495,33.8417945,"3772 LaVista Road, Tucker, GA, 30084",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Salem-Panola Library,DeKalb,-84.17809,33.6779641,"5137 Salem Road, Lithonia, GA, 30038",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Tucker-Reid H. Cofer Library,DeKalb,-84.2085288,33.8572466,"5234 LaVista Road, Tucker, GA, 30084",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Wesley Chapel-William C. Brown Library,DeKalb,-84.2210458,33.7043991,"2861 Wesley Chapel Road, Decatur, GA, 30034",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Hairston Crossing Library,DeKalb,-84.1920551,33.7587371,"4911 Redan Road, Stone Mountain, GA, 30088",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Flat Shoals Library,DeKalb,-84.2582929,33.6913768,"4022 Flat Shoals Pkwy., Decatur, GA, 30034",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Decatur Library,DeKalb,-84.2940387,33.7741573,"215 Sycamore St, Decatur, GA, 30030",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Stone Mountain-Sue Kellogg Library,DeKalb,-84.1712917,33.8061178,"952 Leon St, Stone Mountain, GA, 30083",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Lithonia-Davidson Library,DeKalb,-84.1089998,33.7122129,"6821 Church St, Lithonia, GA, 30058",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Clarkston Library,DeKalb,-84.2387008,33.8049361,"951 N Indian Creek Dr, Clarkston, GA, 30021",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Scott Candler Library,DeKalb,-84.2861,33.7346224,"1917 Candler Rd., Decatur, GA, 30032",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Downtown Academy,Clarke,-83.3800345,33.9573507,"180 Pulaski St, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Sheltering Arms - Oakley Township Center,Fulton,-84.528964,33.5569909,"7210 Oakley Terrace, Union City, GA, 30291",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Caring Works,Fulton,-84.448772,33.6832181,"4035 Seven Oak Lane, Apt C, East Point, GA, 30344",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Salvation Army Atlanta Peachtree Corps,DeKalb,-84.2465657,33.7463211,"3500 Sherrydale Lane, Decatur, GA, 30032",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Mundy Mills High School (location of a health/wellness event),Clayton,-84.3839377,33.4914652,"9652 Fayetteville Rd, Jonesboro, GA, 30228",,31,13,63,13063,Clayton,Clayton County,259424,Y,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,92354.10156,144.302994,32,{B1CDC3D4-04E4-4417-BF51-E5916A6F458E},,13063,
UGA SNAP-Ed,Elbert County Extension,Elbert,-82.8562102,34.1311355,"1088 Rickersville, Elberton, GA, 30635",,30,13,105,13105,Elbert,Elbert County,20166,N,N,N,N,N,N,N,Northeast Georgia,239539,374.278992,31,{EAFB2FBC-0B45-4BC7-82F7-84E54BFC4D68},,13105,
UGA SNAP-Ed,Elbert Primary School,Elbert,-82.8474712,34.0845264,"1019 Falling Creek Circle, Elberton, GA, 30635",,30,13,105,13105,Elbert,Elbert County,20166,N,N,N,N,N,N,N,Northeast Georgia,239539,374.278992,31,{EAFB2FBC-0B45-4BC7-82F7-84E54BFC4D68},,13105,
UGA SNAP-Ed,Elbert County Middle School,Elbert,-82.8937423,34.1061928,"1108 Athens Tech Rd, Elberton, GA, 30635",,30,13,105,13105,Elbert,Elbert County,20166,N,N,N,N,N,N,N,Northeast Georgia,239539,374.278992,31,{EAFB2FBC-0B45-4BC7-82F7-84E54BFC4D68},,13105,
UGA SNAP-Ed,Elbert County High School,Elbert,-82.8844103,34.108494,"600 Abernathy Circle, Elberton, GA, 30635",,30,13,105,13105,Elbert,Elbert County,20166,N,N,N,N,N,N,N,Northeast Georgia,239539,374.278992,31,{EAFB2FBC-0B45-4BC7-82F7-84E54BFC4D68},,13105,
UGA SNAP-Ed,Shangri La Park,Bartow,-84.8136227,34.2270102,"69 Gilreath Rd NW, Cartersville, GA, 30121",,153,13,15,13015,Bartow,Bartow County,100157,N,N,Y,N,Y,N,Y,Northwest Georgia,300840,470.062988,154,{A0492A5A-1A5A-4647-B5D0-7C6E191136FE},2015-10-14T17:35:02.000Z,13015,
UGA SNAP-Ed,Sheltering Arms-International Village Center,DeKalb,-84.2970174,33.8924793,"3375 Chamblee Dunwoody Road, Chamblee, GA, 30341",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Sheltering Arms-East Lake Center,DeKalb,-84.3102924,33.7599045,"350 East Lake Boulevard, Atlanta, GA, 30317",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Brookhaven Library,DeKalb,-84.3397849,33.8571211,"1242 N. Druid Hills Rd., NE, Atlanta, GA, 30319",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Greater Bethany Baptist Church,Fulton,-84.4132041,33.760273,"786 Thurmond St, Atlanta, GA, 30314",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Vine City Park,Fulton,-84.4100975,33.7579888,"Magnolia St NW, Atlanta, GA, 30314",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,East Point Mobile Homes,Fulton,-84.4290728,33.6775536,"2848 2848 Veterans Street, East Point, GA, 30344",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Hurd Homes,Fulton,-84.433554,33.672778,"3022 3022 Randell St, East Point, GA, 30344",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Longview Mobil Home Park,Fulton,-84.4276277,33.677716,"9 9 Longview Drive, Atlanta, GA, 30344",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,East Point Housing,Fulton,-84.4251656,33.6722249,"3047 3047 John Freeman Way, East Point, GA, 30344",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Fannin Senior Life Services Center,Gilmer,-84.325649,34.8671481,"440 W 1st Street, Blue Ridge, GA, 30513",,28,13,123,13123,Gilmer,Gilmer County,28292,N,N,N,N,N,N,N,Northwest Georgia,275947,431.166992,29,{F5584E0A-B932-4A72-BE96-EEF5D3233611},,13123,
UGA SNAP-Ed,Boys and Girls Club of Athens,Clarke,-83.3613243,33.9713019,"705 705 Fourth Street, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Boy and Girls Club - HT Edwards,Clarke,-83.4010631,33.9504057,"440-4 440-4 Dearing Extension, Athens, GA, 30606",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Ebenezer Baptist West,Clarke,-83.3917503,33.9550317,"205 205 N. Chase Street, Athens, GA, 30606",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,First AME Church,Clarke,-83.3792311,33.9607766,"521 521 Hull Street, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Garden View Funeral Home,Clarke,-83.3447906,33.9672875,"605 605 Olympic Drive, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Hill Chapel Baptist,Clarke,-83.398539,33.951542,"1962 1692 W. Hancock Ave, Athens, GA, 30606",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Nelly B. Community Center,Clarke,-83.3522445,33.9583567,"200 200 Zatella Lane, Athens, GA, 30606",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,New Covenant Worship Center,Clarke,-83.409927,34.020016,"1425 1425 Newton Bridge Road, Athens, GA, 30607",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Parkview Apartments,Clarke,-83.3814532,33.9522921,"S. Finley Street, Athens, GA, 30605",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Athens Neighborhood Health Center,Clarke,-83.3547125,33.9585109,"402 402 McKinley Drive, Athens, GA, 30601",,17,13,59,13059,Clarke,Clarke County,116714,N,N,N,N,N,N,N,Northeast Georgia,77457.20313,121.027,18,{D4F78C5D-FED9-4215-82B3-A2D1358ED328},,13059,
UGA SNAP-Ed,Tranquility House,Bartow,-84.7962474,34.1683192,"501 N Museum Drive, Cartersville, GA, 30120",,153,13,15,13015,Bartow,Bartow County,100157,N,N,Y,N,Y,N,Y,Northwest Georgia,300840,470.062988,154,{A0492A5A-1A5A-4647-B5D0-7C6E191136FE},2015-10-14T17:35:02.000Z,13015,
UGA SNAP-Ed,Gilmer Public Library,Gilmer,-84.5059467,34.6856833,"268 Calvin Jackson Drive, Ellijay, GA, 30540",,28,13,123,13123,Gilmer,Gilmer County,28292,N,N,N,N,N,N,N,Northwest Georgia,275947,431.166992,29,{F5584E0A-B932-4A72-BE96-EEF5D3233611},,13123,
UGA SNAP-Ed,Society of St. Vincent De Paul,DeKalb,-84.2314197,33.7875471,"4871 Memorial Drive, Stone Mountain, GA, 30083",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,"K.D. Moore Community Development, Inc.",DeKalb,-84.2377173,33.8111912,"3999 Church Street, Clarkston, GA, 30021",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Fairfield Baptist Church,DeKalb,-84.1478007,33.7462964,"6133 Redan Road, Lithonia, GA, 30088",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Berean Christian Church,DeKalb,-84.1716305,33.7385944,"2201 Young Road, Stone Mountain, GA, 30088",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,The Gardens Apartments,Fulton,-84.448482,33.707414,"1870 Campbellton Rd, Atlanta, GA, 30311",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,The Society of St. Vincent de Paul Georgia,Fulton,-84.379716,33.7077459,"1700 Lakewood Avenue SE, Atlanta, GA, 30315",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Jonesboro Farmers Market,Clayton,-84.3571354,33.525481,"155 Lee Street, Jonesboro, GA, 30236",,31,13,63,13063,Clayton,Clayton County,259424,Y,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,92354.10156,144.302994,32,{B1CDC3D4-04E4-4417-BF51-E5916A6F458E},,13063,
UGA SNAP-Ed,Georgia Mountains Health - Ellijay,Gilmer,-84.482447,34.678205,"772 Maddox Drive, #122, Ellijay, GA, 30540",,28,13,123,13123,Gilmer,Gilmer County,28292,N,N,N,N,N,N,N,Northwest Georgia,275947,431.166992,29,{F5584E0A-B932-4A72-BE96-EEF5D3233611},,13123,
UGA SNAP-Ed,"Christian League for Battered Women, Inc.",Bartow,-84.7999382,34.1650972,"P.O. Box 1383, Cartersville, GA, 30120",,153,13,15,13015,Bartow,Bartow County,100157,N,N,Y,N,Y,N,Y,Northwest Georgia,300840,470.062988,154,{A0492A5A-1A5A-4647-B5D0-7C6E191136FE},2015-10-14T17:35:02.000Z,13015,
UGA SNAP-Ed,Shrine of the Black Madonna,Fulton,-84.4187722,33.7377423,"946 Ralph David Abernathy Boulevard, Atlanta, GA, 30310",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Berean Seventh Day Adventist Church,Fulton,-84.469533,33.763029,"291 Hamilton E. Holmes Drive, Atlanta, GA, 30331",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Mt. Vernon Baptist Church,Fulton,-84.4893097,33.7336857,"815 Lynhurst Drive, Atlanta, GA, 30311",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Allen Temple AME Church,Fulton,-84.4419239,33.7642328,"1625 Simpson Road, Atlanta, GA, 30314",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Quest Community Development,Fulton,-84.4162612,33.7619558,"878 Rock Street, Atlanta, GA, 30314",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Hillside International Truth Center,Fulton,-84.4675114,33.7200645,"2450 Cascade Road, Atlanta, GA, 30311",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Palmetto Neighborhood Senior Center,Fulton,-84.668622,33.524806,"510 Turner Avenue, Palmetto, GA, 30268",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,St. Mark AME Church,Fulton,-84.5067339,33.6907688,"3605 Campbellton Road, Atlanta, GA, 30331",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Barge Road Senior Highrise,Fulton,-84.5057915,33.6884189,"2440 Barge Road, Atlanta, GA, 30331",,86,13,121,13121,Fulton,Fulton County,920581,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,341906,534.229004,87,{44A3942A-9608-4E68-A927-A38721FF266D},,13121,
UGA SNAP-Ed,Stephenson High School,DeKalb,-84.1245479,33.7745962,"701 Stephenson Rd, Stone Mountain, GA, 30087",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Elizabeth Andrews High School,DeKalb,-84.1946526,33.8325897,"1701 Mountain Industrial Blvd, Stone Mountain, GA, 30083",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Stone Mountain High School,DeKalb,-84.2020222,33.8106076,"4555 Central Dr, Stone Mountain, GA, 30083",,132,13,89,13089,DeKalb,DeKalb County,691893,N,Y,Y,Y,Y,Y,Y,Atlanta Regional Commission,173496,271.087006,133,{3912F679-CB5F-4618-B448-53B943B436DF},,13089,
UGA SNAP-Ed,Appling County Extension,Appling,-82.3452206,31.7761805,"83 Oak St., Baxley, GA, 31513",,2,13,1,13001,Appling,Appling County,18236,N,N,N,N,N,N,N,Heart of Georgia Altamaha,328037,512.557983,3,{DE5A63BB-4A0F-47A0-8306-85F49CF71F18},,13001,
UGA SNAP-Ed,Bacon County Extension,Bacon,-82.4690987,31.541187,"203 S. Dixon St., Alma, GA, 31510",,76,13,5,13005,Bacon,Bacon County,11096,N,N,N,N,N,N,N,Southern Georgia,183009,285.950989,77,{86253CB1-B939-4D23-9DFF-2C420FE78199},,13005,
UGA SNAP-Ed,Baker County Extension,Baker,-84.3489673,31.3117906,"398 GA Hwy 37 SW, Newton, GA, 39870",,89,13,7,13007,Baker,Baker County,3451,N,N,N,N,N,N,N,Southwest Georgia,223407,349.074005,90,{58F5A8F1-0D97-4CEA-A1BC-A17B637A01CD},,13007,
UGA SNAP-Ed,Baldwin County Extension,Baldwin,-83.2296127,33.1011818,"320 Linda Drive NE, Milledgeville, GA, 31061",,25,13,9,13009,Baldwin,Baldwin County,45720,N,N,N,N,N,N,N,Middle Georgia,171139,267.404999,26,{C55236A9-D42A-4314-A269-80306559B470},,13009,
